userId,contentcode,rating
hmuitbu8@google.com,128817,4
cmzjfh04@google.com,132785,5
lusyvsvq@google.com,2573089,2
porg0903@google.com,2593271,0
euohwr5631@google.com,125563,4
qaahqr6@google.com,1887501,0
xbdqnxmv6332@google.com,899898,3
whfvdw406@google.com,774675,5
knbv69@google.com,2606229,1
hcnxu7565@google.com,132773,5
qowlacq@google.com,250577,3
mtuyzlo56@google.com,127696,0
jkmyk212@google.com,128655,2
jjtw898@google.com,1979610,3
bthhzo117@google.com,2414769,0
dnttgz51@google.com,2687849,0
dqpjzadp611@google.com,2707041,3
mrxlho@google.com,2685330,0
xtzhqfrd971@google.com,2398443,1
pgwejp364@google.com,2572779,0
ldplqac670@google.com,294452,3
qxlbgfx137@google.com,1200950,5
zaqiz8@google.com,2414679,5
fbhdgdz885@google.com,2580289,3
ermqy73@google.com,391742,3
vuyl228@google.com,127241,2
lmzvn674@google.com,1005620,3
gjjkj941@google.com,128961,2
wwilj@google.com,130583,3
ujqeq0840@google.com,131581,4
icaiedrz40@google.com,125565,5
hmgo956@google.com,915371,3
dsqy455@google.com,1578542,3
wlgcvmu693@google.com,2360786,2
hpagao4@google.com,2580289,2
gtmu@google.com,2357441,0
qoutrl@google.com,126346,1
pcdemiq3958@google.com,125566,3
ofxc5@google.com,133645,5
hvavx4636@google.com,130362,5
izvtwypn@google.com,126582,2
yawhsc9338@google.com,127956,5
gchp3@google.com,128677,2
xzuzee354@google.com,1252563,1
vwhih2179@google.com,2614901,0
hxbmv7@google.com,1884202,2
fzcllwr5844@google.com,129285,2
siegth@google.com,2670280,5
rxxuxx349@google.com,1905703,1
whtrgrpj@google.com,125789,3
eqytua@google.com,1817987,1
smmgobx@google.com,130489,4
qxlbgfx137@google.com,2580078,2
pwcxm624@google.com,132406,3
mcmb11@google.com,130986,3
vire003@google.com,130358,1
neqse05@google.com,1920538,0
zwbi494@google.com,129877,4
xtowehgm9@google.com,128205,3
yjqshcyg8@google.com,129291,0
gnrb@google.com,134729,2
ffjkkxlf@google.com,129854,4
lhyv@google.com,2705052,3
ylnahele0818@google.com,548138,2
vynrv5163@google.com,128199,2
iovm64@google.com,699542,2
tdldss91@google.com,130915,1
nrvmoa6@google.com,132774,3
vmihca6@google.com,131168,1
ndhnuys9727@google.com,2670841,0
ibrfusg14@google.com,138115,0
rzjfdesw7524@google.com,273772,3
clelqqro6@google.com,849862,3
bzmbyqkc6066@google.com,2507936,4
pizyuv9932@google.com,2456536,2
idfblm21@google.com,1578659,4
xhipspa1@google.com,1884521,1
lwgkzrzn538@google.com,1351349,2
iwswuaaw3432@google.com,1866255,2
uwge1235@google.com,1605877,3
tllvpi9959@google.com,127781,3
main63@google.com,2414769,2
huwrhd@google.com,142785,5
ktukwr@google.com,2569511,2
hcbbwcw61@google.com,809490,3
zbilvnnb4574@google.com,849929,3
ddiwkcqs6917@google.com,2650614,3
erphmg7@google.com,132383,5
dndcrr82@google.com,1850768,1
nvkdcdo6871@google.com,129922,0
xceorxzb@google.com,134746,2
xsgqs756@google.com,2707444,1
sypwhzr2@google.com,131119,3
wdubhh7492@google.com,2594851,0
gvdir9249@google.com,131581,0
alypgec17@google.com,128980,1
fxarer3094@google.com,250121,3
hhmnlfki414@google.com,127257,3
szsinnf6932@google.com,1956297,1
ykyd@google.com,131976,3
nrvmoa6@google.com,129024,4
jjetr4@google.com,2657498,3
cpfjvyai2175@google.com,728386,4
pizyuv9932@google.com,137913,4
spkqggrv570@google.com,130362,1
uqsnrdc2403@google.com,131578,0
skqdvozx0479@google.com,127938,4
lcedddm436@google.com,126812,5
dwhpqelt746@google.com,2707041,4
vyazg9380@google.com,750824,3
doylwg@google.com,1577060,0
mzibmdij012@google.com,2704116,2
vdwvsx@google.com,129592,0
zbmwg183@google.com,893974,1
ynkhlsz5@google.com,1431823,1
hpcr947@google.com,2671276,2
ynfazjs15@google.com,131542,1
khvpcy@google.com,2709958,0
douf5@google.com,2371958,2
gslns7@google.com,774675,2
bizqgce5523@google.com,130219,1
wrpg97@google.com,125899,2
hmbdyar1@google.com,2591878,1
nwdbrph3@google.com,2363553,3
ntkihpzx660@google.com,127966,4
szoa696@google.com,2401957,4
bupt@google.com,128080,1
vciejyp97@google.com,2575042,3
uaou4@google.com,893974,2
djlbx887@google.com,1750737,0
glrvh184@google.com,580102,5
wnqmfzz637@google.com,1985801,4
lhyv@google.com,128758,1
gkyhxtkz5@google.com,1578659,1
okcwcqrr7839@google.com,2685271,4
cahqjuad7@google.com,132469,2
fxsakg@google.com,125502,4
uvtwn11@google.com,2685333,5
jlnyi24@google.com,2484393,1
aoptbeh9@google.com,126273,4
kyjrfabb@google.com,946451,1
qhlgvbcg707@google.com,129010,5
hcnxu7565@google.com,2685333,0
cpfn35@google.com,1201082,5
wufqpma67@google.com,125880,2
fokkf@google.com,129407,2
lcedddm436@google.com,2685468,0
qdjobkfu687@google.com,585522,3
jizhtroa77@google.com,1627302,0
pqysx501@google.com,2660543,0
gilwn900@google.com,2575770,0
qjgbo404@google.com,127082,4
rxazvwmv896@google.com,2580289,3
cxckhbeb22@google.com,134065,0
cdxvf50@google.com,127696,2
ntkihpzx660@google.com,716313,4
czch5572@google.com,895963,3
iovm64@google.com,125564,3
suokx907@google.com,129942,1
qinfmrr@google.com,126501,4
jhgypf@google.com,129291,3
scmzpc@google.com,129867,3
ppuj718@google.com,506378,5
cgef42@google.com,2004586,1
wnmzmwm572@google.com,2657715,5
ljgx4@google.com,128360,4
luio@google.com,1086405,3
whjxu22@google.com,128033,2
sujl3001@google.com,2531702,2
rkmwod586@google.com,2575826,0
hpcr947@google.com,2398444,2
bgjd8@google.com,1855052,3
rjpcpvj8138@google.com,2624237,3
phgnstod506@google.com,1104176,2
ismkdzfm103@google.com,2671150,0
zfcsott527@google.com,134098,0
kkpvz@google.com,129947,5
hmxgzgso@google.com,801871,3
rlwj428@google.com,988129,3
euohwr5631@google.com,131361,0
lkrn6749@google.com,128758,3
esizxfg9@google.com,129681,2
ddiwkcqs6917@google.com,133645,4
gvvfxtw4154@google.com,626353,5
wommafwg@google.com,2371958,3
ydltyqm7@google.com,1959464,1
icaiedrz40@google.com,538480,4
mmsmawl0@google.com,2670641,4
ktukwr@google.com,2706334,0
xymrpye5797@google.com,1905703,5
aseg@google.com,1381088,5
vfotdc@google.com,128920,0
kwoar726@google.com,809490,4
slkp65@google.com,1579747,4
ufffk@google.com,2671267,4
xyatyvq406@google.com,2575689,2
wtwnaxw@google.com,130405,3
rkmwod586@google.com,128033,1
sexqcyi6@google.com,527227,1
avqwsxpx@google.com,135563,3
esizxfg9@google.com,131520,3
hmxgzgso@google.com,134960,3
wzljy831@google.com,129877,1
lxth2860@google.com,126347,2
cnnncgp3@google.com,130577,5
lcnxug570@google.com,2541883,5
kzqsduox7@google.com,2570638,2
bzmbyqkc6066@google.com,899898,2
xumx5@google.com,2569871,5
styp135@google.com,750824,4
gtmu@google.com,774675,1
mtuyzlo56@google.com,2019720,3
nnjwf266@google.com,1939058,3
tupup148@google.com,1887501,1
huwrhd@google.com,1832011,4
xubrjtc06@google.com,2710738,4
cuqyd@google.com,126792,0
qfrcbk206@google.com,133817,3
wtwnaxw@google.com,2712922,3
lcnxug570@google.com,129697,4
pqysx501@google.com,129696,2
ksbjajv47@google.com,127380,1
pgjpz@google.com,1889809,3
hitnkly3860@google.com,128655,1
zwmsd8501@google.com,1955985,1
xiyscdi65@google.com,2664434,1
jnjtv29@google.com,128030,3
ynkhlsz5@google.com,1214384,0
fnjffzd734@google.com,753801,4
vrefip@google.com,131061,2
iovm64@google.com,143125,1
nmelu921@google.com,2507936,5
bmrmma98@google.com,1381088,2
gjznvgk8@google.com,2575042,2
siegth@google.com,130621,1
climdkoo871@google.com,1887381,5
glgpmyvo708@google.com,2685274,2
dfynak7943@google.com,126157,5
noobcqnf@google.com,129195,0
pzxvpti338@google.com,2671276,1
cifwewvw5@google.com,570762,1
uajkva4@google.com,2521964,5
junhk@google.com,131845,3
ppbyw899@google.com,126288,4
hdvcn933@google.com,125502,4
intblnc1@google.com,130919,1
dhcmxn98@google.com,845428,1
fsxzqg533@google.com,2685468,0
tupup148@google.com,2684765,5
xflcnoef@google.com,1949905,0
dousudau6@google.com,129854,0
hfdayktj774@google.com,947611,0
eklox8025@google.com,911900,5
fbhdgdz885@google.com,127508,1
kyvmbpf82@google.com,2714140,2
dtmttu084@google.com,2400127,2
ksbjajv47@google.com,130232,4
ylnahele0818@google.com,1957342,3
pgfzujre4@google.com,128961,4
iverru651@google.com,127147,5
lsxgc@google.com,129924,3
cfux@google.com,130611,2
bfkudbw6@google.com,2671276,2
mmsmawl0@google.com,139224,0
wnqmfzz637@google.com,2575011,5
gxmysga3612@google.com,130084,3
ogknkm82@google.com,125908,5
xvhvcf1347@google.com,2663444,1
nvkdcdo6871@google.com,294441,0
jpknfegt0@google.com,2484861,5
fwbbrblo@google.com,2360786,4
ksbxbd@google.com,126289,3
ydltyqm7@google.com,849862,1
axbm@google.com,1014486,5
bkno24@google.com,132785,0
pzxvpti338@google.com,1214552,4
nuwbsf737@google.com,131578,5
sonmre5562@google.com,1832039,4
jjdyk013@google.com,126034,1
dhprpnp12@google.com,126792,5
qfrcbk206@google.com,1350278,2
lhyv@google.com,125833,4
clgft812@google.com,2500296,4
igxhx555@google.com,131454,5
vwhih2179@google.com,130611,1
ylnahele0818@google.com,130915,0
frmlt@google.com,2462890,3
xtowehgm9@google.com,129947,1
lspry2@google.com,129181,5
vjff900@google.com,1905375,2
emlhdrn4953@google.com,136962,0
fyzsy5347@google.com,2659804,4
vrefip@google.com,130405,0
bebm7@google.com,2703401,3
mbjgbn7302@google.com,2000475,2
glrvh184@google.com,1578561,3
ixtbfno@google.com,129592,2
tqhswjv37@google.com,2570224,1
zvuij4126@google.com,1722228,4
wommafwg@google.com,133185,2
porg0903@google.com,128759,5
ixpq0131@google.com,128670,0
gatksi4149@google.com,1619630,1
qmbpre569@google.com,2523291,3
vvbyfhq20@google.com,130733,5
sfiwnr086@google.com,250121,4
mbpw@google.com,294489,3
pcax5@google.com,2702651,5
wljlhist193@google.com,2568267,0
qgzsv6@google.com,2652929,5
nvkdcdo6871@google.com,126034,3
kbsg08@google.com,2403857,3
ddiwkcqs6917@google.com,142984,3
ebjqj3055@google.com,1283850,3
eppis7@google.com,2577481,4
cfux@google.com,1579499,3
sflnor698@google.com,1855463,1
vhhis4@google.com,636266,3
hunxzc1890@google.com,2607620,3
tqhswjv37@google.com,2580266,4
wygde066@google.com,2572779,0
wfqbffb419@google.com,135563,2
pcax5@google.com,858476,3
xnxy@google.com,2664961,4
acwjfef653@google.com,129818,5
vldoq@google.com,132960,0
bmzitct3@google.com,2401957,2
vdwvsx@google.com,911900,0
yxqwsvf155@google.com,809490,1
twop51@google.com,131982,3
drrva9@google.com,126023,2
odyaawoo4@google.com,125567,1
ggcdgjpm1651@google.com,264570,3
egcwcm7772@google.com,2704116,4
mccij@google.com,753801,5
rtbe2705@google.com,129151,1
wfhu858@google.com,626900,2
dviaot6@google.com,130915,4
fxujf670@google.com,131139,1
tigynk37@google.com,128817,3
hlsoppiy21@google.com,294505,0
inogn4@google.com,126288,0
phaam@google.com,2663444,4
ogytu3@google.com,538480,5
uvtwn11@google.com,1381088,1
kexpm@google.com,1887488,2
slllkz8@google.com,126784,5
ebcidb33@google.com,127241,4
hfdayktj774@google.com,940259,3
ppbyw899@google.com,773075,1
ezmld103@google.com,129927,1
ajzs3093@google.com,2575042,5
gvvfxtw4154@google.com,129696,1
rqqld3998@google.com,578400,3
jrhiwx@google.com,2604455,5
pvwb1@google.com,2685456,0
frmlt@google.com,1622179,2
sflnor698@google.com,127380,1
qxlbgfx137@google.com,627268,0
bmzitct3@google.com,2685375,4
iogbazf213@google.com,127696,3
idfblm21@google.com,126501,5
xjea8470@google.com,2371958,5
bbbssdr@google.com,125789,4
dqpjzadp611@google.com,2685333,2
leka609@google.com,597467,4
nllp9@google.com,2401967,5
ptzl6024@google.com,130217,5
lezj1@google.com,133645,1
rxazvwmv896@google.com,250326,2
egcwcm7772@google.com,129212,2
tzvnjx6555@google.com,2670641,5
axvgqqc99@google.com,133185,3
cahqjuad7@google.com,129282,1
lulbmrn3802@google.com,128293,2
maamxmls90@google.com,130136,4
uoznvotu1243@google.com,130581,3
oooz138@google.com,2551386,2
dyqcxvcq414@google.com,294461,1
jnjtv29@google.com,402897,2
tyxjomfx8@google.com,2525533,4
ibcouzfr8@google.com,2535502,5
apnz21@google.com,736597,3
wnsp8014@google.com,2670280,0
aavmezf@google.com,2664434,1
qtsmh8@google.com,2574220,4
pzfubel96@google.com,2574044,2
yxqwsvf155@google.com,1578089,0
uzxjlzp8@google.com,129898,2
vglcxk7278@google.com,608471,2
vhhis4@google.com,125789,5
uqsnrdc2403@google.com,1986350,4
izjsix54@google.com,128481,0
pphlub4239@google.com,2573089,2
fwyfdzeb044@google.com,129156,1
ipdqwetc140@google.com,845428,1
xubrjtc06@google.com,128481,5
hfdayktj774@google.com,138920,4
aqlisd68@google.com,130190,2
ogytu3@google.com,1989501,3
gxmysga3612@google.com,250121,3
slllkz8@google.com,2608451,0
kxrpmu@google.com,131278,5
gjznvgk8@google.com,1927047,3
hxbmv7@google.com,2507936,1
vynrv5163@google.com,139224,0
eqytua@google.com,126756,4
ggcdgjpm1651@google.com,1254680,4
whtrgrpj@google.com,132051,3
douyivs624@google.com,130583,0
main63@google.com,131581,5
hwxw817@google.com,129010,4
bharx453@google.com,127725,5
hroefw7119@google.com,2638437,1
aosaywsm45@google.com,2574326,5
qinfmrr@google.com,2685302,5
dfswtp9442@google.com,1955226,5
cfux@google.com,2523291,4
czch5572@google.com,1283850,0
kbvsl@google.com,2663444,1
gmdjcxum39@google.com,129917,0
dnttgz51@google.com,2580266,3
bupt@google.com,129407,2
whjxu22@google.com,2685464,4
zbilvnnb4574@google.com,273772,1
pphlub4239@google.com,809490,2
mdbni8@google.com,129805,4
qwheg@google.com,128080,2
naejd7@google.com,139867,2
aipxu5629@google.com,1627302,5
wdubhh7492@google.com,1985801,4
rvza144@google.com,2376711,0
bibjdsi34@google.com,531391,3
kesdzm7223@google.com,585522,0
zpagqu@google.com,2577474,0
oojpcx@google.com,507479,3
ppfxpti396@google.com,749479,3
zjwr@google.com,132772,2
gsdqgdgd21@google.com,2664961,1
xsgqs756@google.com,2371880,3
dxbjdamy1050@google.com,2670290,4
yszcu36@google.com,2393038,0
gmdjcxum39@google.com,2376711,1
wzmzukl5@google.com,129917,1
lhjbiz0@google.com,1578365,4
offytdz6892@google.com,131845,0
lhjbiz0@google.com,125908,1
xsgqs756@google.com,1953272,2
ofxc5@google.com,125605,2
egcwcm7772@google.com,753302,1
itoitfse@google.com,130233,2
ffjkkxlf@google.com,1957963,2
epfgwao51@google.com,135136,0
kypsnqx@google.com,1955985,4
ekdpb@google.com,125822,1
fpdx225@google.com,1889833,0
rliitqj9@google.com,1989501,0
kehfykth@google.com,2038173,3
pcdemiq3958@google.com,125769,0
xjem3918@google.com,130573,5
sfiwnr086@google.com,687616,5
lspry2@google.com,137496,2
ngnn6@google.com,1578811,3
jjtw898@google.com,131982,3
oskme15@google.com,127480,0
ygozcjy95@google.com,2515265,5
hlsoppiy21@google.com,587289,5
rdehoova@google.com,132051,3
qbnt56@google.com,128759,2
hjasf7@google.com,2703718,1
daal8@google.com,2629105,5
dtmttu084@google.com,2685305,0
qwgrmvtu21@google.com,2704330,3
vdbw5500@google.com,2652929,4
abzn@google.com,129045,2
hookla8@google.com,138703,0
hookla8@google.com,130523,4
grqdk@google.com,130219,1
jjof0@google.com,2568981,5
wnmzmwm572@google.com,1607032,0
fpdx225@google.com,1432440,1
anrjk6689@google.com,1351349,2
ekekhcpr0@google.com,2569612,3
hoypw7691@google.com,2543000,5
ynfazjs15@google.com,294441,5
qskcuqqq9285@google.com,1577060,3
itoitfse@google.com,125463,4
okcwcqrr7839@google.com,625698,5
buprbqzs@google.com,129947,2
zwmsd8501@google.com,1665536,5
vire003@google.com,129784,5
pzfubel96@google.com,135696,0
jogij53@google.com,130218,4
bmmlbs@google.com,1214552,0
vgpl5@google.com,126582,5
nqvxca7@google.com,2535502,2
vfsp330@google.com,126157,2
ouukzdf1@google.com,2585333,5
luoh358@google.com,1986350,2
fnaew7@google.com,294369,5
sontms4@google.com,2627867,1
kkmbrvwd0@google.com,913186,3
xjea8470@google.com,264570,5
ebcidb33@google.com,2514616,2
chtw3@google.com,128952,1
naksb@google.com,793418,2
uvfvwtp@google.com,2571935,0
rayyqs3@google.com,1553085,3
hcnxu7565@google.com,1959468,0
nqvxca7@google.com,126023,1
ysrv@google.com,126582,0
agojfw788@google.com,143125,0
bquchde@google.com,142984,5
zjmzhb402@google.com,126249,1
esxoxn9821@google.com,631066,0
hzbnj2@google.com,570762,1
lkrn6749@google.com,1284247,1
bmrmma98@google.com,2531702,4
mcmb11@google.com,2600188,4
ajzs3093@google.com,130489,5
eyuaxml56@google.com,2609894,1
incdup@google.com,1955177,4
ermqy73@google.com,129584,1
wttkei26@google.com,1918646,5
jphrwoiq@google.com,1349796,1
radrny801@google.com,2687839,3
kccn666@google.com,2370833,2
pgwejp364@google.com,2569003,2
jozxwv54@google.com,942523,2
ermqy73@google.com,1887368,0
uemhmalx4@google.com,130728,0
imjvk3627@google.com,129141,5
xverivv671@google.com,1884202,3
aoptbeh9@google.com,2384364,1
dmyxzwyo83@google.com,2689524,4
wspdmic0100@google.com,128360,5
ycovor9@google.com,2681494,4
wtipzqwm234@google.com,1985854,2
tzgas8406@google.com,1605877,2
igtm@google.com,2388712,1
aipxu5629@google.com,130362,3
rwmeyyvh@google.com,2685271,5
rzjfdesw7524@google.com,2572031,0
naksb@google.com,2600730,3
ksbxbd@google.com,945148,0
yjwbktzw2@google.com,294505,4
hdcharp9@google.com,1214552,0
xzuzee354@google.com,946451,5
nadm90@google.com,505810,2
fcbwv39@google.com,130613,0
dvtxhw993@google.com,398363,4
rwmeyyvh@google.com,2398937,4
khsrh@google.com,1627251,1
rxxuxx349@google.com,2580169,4
vdie74@google.com,250304,0
hhvxf7952@google.com,129282,0
gslns7@google.com,128427,2
ralpiytn1283@google.com,2543000,2
szhid162@google.com,1351349,1
jkjjws7@google.com,127508,4
jnykf0@google.com,2652735,5
gtvuibh487@google.com,2398933,1
udlxadym@google.com,849941,5
anrjk6689@google.com,2612816,2
khsrh@google.com,2642151,1
vazwnh7@google.com,126446,4
wehhvp1974@google.com,128360,2
krism1@google.com,126972,0
buprbqzs@google.com,127311,2
hxclycp012@google.com,142829,4
gtvuibh487@google.com,125481,2
qskcuqqq9285@google.com,2580169,0
noovlug505@google.com,391742,0
ekekhcpr0@google.com,129316,0
otilhzu6@google.com,130915,2
dtrei@google.com,132960,1
czch5572@google.com,128677,1
yxqwsvf155@google.com,1114686,1
npdqmz1@google.com,126812,5
huwrhd@google.com,132215,5
ntkihpzx660@google.com,1627251,3
ldqpxayu280@google.com,2371880,5
zwbi494@google.com,1201163,3
vdwvsx@google.com,2612816,5
hhvxf7952@google.com,129942,1
rtofefy99@google.com,130218,4
lspry2@google.com,2615324,1
mozxpbdg068@google.com,125563,4
kbsg08@google.com,126645,3
kdcngq6@google.com,2575011,1
umhj499@google.com,127781,0
rtejargg@google.com,2671267,0
ogjqwfl5@google.com,2588752,5
ffbr68@google.com,1577060,2
tigynk37@google.com,2713558,1
oojpcx@google.com,2360786,5
fyzsy5347@google.com,128418,0
uderstq1230@google.com,1936343,4
mzibmdij012@google.com,849941,2
main63@google.com,132960,4
jaobshr@google.com,2013680,3
jrhiwx@google.com,128256,0
xzqmzrmi5@google.com,1579507,2
pgfzujre4@google.com,2629074,4
raytzj5@google.com,2579138,3
twop51@google.com,138918,1
cslyn038@google.com,1905375,2
ksuqaq1@google.com,137083,5
skkxj058@google.com,129156,3
daqqsdn62@google.com,2414769,1
izjsix54@google.com,294489,0
uvfvwtp@google.com,125769,3
axnwcejc763@google.com,2572109,3
climdkoo871@google.com,1599113,5
ksjo4@google.com,2704694,1
xphoqjhd@google.com,1350326,0
gatksi4149@google.com,130135,3
cifwewvw5@google.com,127423,2
wpgbt50@google.com,138920,1
xsul@google.com,2580221,3
gsjclqay7@google.com,1985854,1
dqpjzadp611@google.com,125800,2
niwgg0@google.com,126582,0
pcdemiq3958@google.com,988459,2
pptwr7825@google.com,127082,0
zvuij4126@google.com,132785,3
tyxjomfx8@google.com,1604693,3
ccvmkffd6@google.com,126582,3
xlhbqbj@google.com,134470,0
lyzfe19@google.com,130613,5
vhxcwpwz13@google.com,2414679,1
ykvhsbf46@google.com,127433,0
ykyd@google.com,1516091,1
pidedeqh239@google.com,2398102,0
clgft812@google.com,2570648,2
anaufav0210@google.com,130869,3
hunxzc1890@google.com,2687772,4
frkgo3465@google.com,1258353,2
yjcititz54@google.com,2000475,1
qgzsv6@google.com,1208943,0
lzoshry45@google.com,2599177,5
wehhvp1974@google.com,134946,5
cwmf6155@google.com,1576464,4
xqhi@google.com,2414791,1
roun5@google.com,131940,3
mvauf@google.com,132519,3
oytmmdze78@google.com,1624429,0
jaobshr@google.com,627582,3
euohwr5631@google.com,2515789,4
jjdyk013@google.com,2398102,1
sxmtygq1@google.com,2610509,2
ppfxpti396@google.com,2687772,4
kjkphh@google.com,2004586,1
skxbgon77@google.com,132772,1
wwilj@google.com,2681503,1
udigse@google.com,1905375,4
gltado998@google.com,250577,3
qtsmh8@google.com,2706354,0
oskme15@google.com,2643060,4
vfsp330@google.com,2657715,4
jozxwv54@google.com,1012554,3
fqints05@google.com,1200950,3
hrjghvbv240@google.com,2572109,3
vqclt844@google.com,1214384,5
wpjrzmul387@google.com,126022,3
nlsyowkx5@google.com,626900,2
elumlssx76@google.com,2703718,2
pyreya@google.com,2038173,1
khsrh@google.com,2398937,4
egcwcm7772@google.com,130090,4
kaizt@google.com,127508,5
erphmg7@google.com,2671276,3
uzxjlzp8@google.com,2484393,1
sbplrnok@google.com,631066,1
uakjc8672@google.com,131520,1
euohwr5631@google.com,1885746,5
ixtbfno@google.com,2398443,5
qsobbn4@google.com,2575689,2
mrjm12@google.com,126416,5
fyzsy5347@google.com,2626937,2
pkjlx860@google.com,942523,3
xphoqjhd@google.com,131785,4
vppiqotk74@google.com,1957336,5
lcedddm436@google.com,1200751,0
ppuj718@google.com,127380,3
eklox8025@google.com,728954,3
gsdqgdgd21@google.com,130571,0
ezmld103@google.com,1284247,2
bibjdsi34@google.com,127268,1
grqdk@google.com,2600188,2
zwbi494@google.com,1888040,2
dtrei@google.com,1608562,3
tgtnm7@google.com,1885746,0
eyuaxml56@google.com,2714140,1
avqwsxpx@google.com,2484861,4
mzibmdij012@google.com,2398937,0
qphsopuc4502@google.com,130581,4
smmgobx@google.com,1599113,5
pcax5@google.com,128824,1
zathqg9@google.com,232304,4
sxxxjkv4@google.com,800798,5
hsqzef6@google.com,1553085,1
kypsnqx@google.com,2371958,5
itoitfse@google.com,1890177,2
qskcuqqq9285@google.com,137496,5
dywzwun@google.com,128396,2
zpuu@google.com,2580266,2
zhdlqtl8906@google.com,2685273,4
vrtge460@google.com,2574044,0
yibj8148@google.com,128758,5
aonmqcqc532@google.com,2591792,2
ohqixes2@google.com,1884505,3
fsxzqg533@google.com,2575770,1
pptwr7825@google.com,849862,1
fntdavm38@google.com,129584,3
rdehoova@google.com,127185,5
hpagao4@google.com,2681503,4
xvhvcf1347@google.com,1947118,3
weyegti43@google.com,125563,4
xmno@google.com,800798,2
ktkpdvya852@google.com,2615324,4
counqre579@google.com,132785,2
kjixf553@google.com,2628994,1
gsjclqay7@google.com,2569245,3
mtuyzlo56@google.com,391742,2
daal8@google.com,2493039,3
kvgras@google.com,2568267,5
xyatyvq406@google.com,2685359,3
scnfhpe01@google.com,128824,0
hookla8@google.com,128132,0
nicr@google.com,131089,2
ixyvzcob584@google.com,2687772,3
qskcuqqq9285@google.com,2670280,4
cfib@google.com,131110,3
wrpg97@google.com,2650410,2
ygozcjy95@google.com,1625126,5
rwpblibj5@google.com,1887488,1
npdqmz1@google.com,2626937,1
rjrnooi0@google.com,2414769,3
aavmezf@google.com,1608608,1
gxmysga3612@google.com,129010,1
hcnxu7565@google.com,127110,4
pyzc3@google.com,130831,0
syjnodo9@google.com,131089,0
codunar482@google.com,135696,5
zfgvqfaq3384@google.com,1608562,2
ylnahele0818@google.com,2401957,3
xceorxzb@google.com,2570648,5
odyaawoo4@google.com,2680928,3
qprcyi192@google.com,921096,4
jizhtroa77@google.com,945148,5
dtyg382@google.com,732484,0
sfiwnr086@google.com,132960,4
qprfjj14@google.com,2572552,2
czch5572@google.com,1014486,1
zdyzn99@google.com,2401038,0
qewgkog@google.com,1957338,3
hdqag5@google.com,2654476,2
ccvmkffd6@google.com,2021698,1
zsgsdph@google.com,1624429,5
axvgqqc99@google.com,125789,2
lmzvn674@google.com,2374916,4
ddiwkcqs6917@google.com,1625103,1
sujl3001@google.com,1749449,3
msegkzg3609@google.com,1888040,3
hhmnlfki414@google.com,2608451,4
uoznvotu1243@google.com,130616,5
hrunhdhw@google.com,130587,2
jkjjws7@google.com,2578477,3
fzcllwr5844@google.com,2031645,5
fwyfdzeb044@google.com,2572779,4
fyzsy5347@google.com,2685271,4
chtw3@google.com,626900,2
zfcsott527@google.com,2593235,2
ncadikb@google.com,2569245,5
hwkabo0@google.com,1553085,1
gicdv@google.com,130338,3
hpuk43@google.com,133814,4
kmsn7181@google.com,2531222,4
rvza144@google.com,1012554,2
efykqwni559@google.com,1887488,0
oryzret824@google.com,127257,4
pqvvkfl89@google.com,1985801,3
ibgbf3@google.com,2569515,4
hjasf7@google.com,2664434,1
ljdg6521@google.com,134098,5
tnaxugc4@google.com,2552251,4
nxatcyqy9910@google.com,126582,3
igxhx555@google.com,131976,5
wnsp8014@google.com,686331,4
efwhnt0031@google.com,2712922,4
hiwz@google.com,2713440,3
vxdcfpis1@google.com,1920538,4
cwmf6155@google.com,128256,2
wucjh6735@google.com,249970,1
lzoshry45@google.com,2579138,4
wpjrzmul387@google.com,2514820,5
jhgypf@google.com,2594149,2
epfgwao51@google.com,128199,2
rdvea07@google.com,129697,2
nipjow9@google.com,2611154,5
nmlumoj@google.com,1955985,3
uolakpky6@google.com,2531222,0
flphqg972@google.com,129818,4
gpscpn3669@google.com,125848,1
weefw5@google.com,127257,4
wljlhist193@google.com,2024432,0
vvhlh697@google.com,2021698,1
alypgec17@google.com,126905,1
zqzwi12@google.com,131168,0
fcbwv39@google.com,129942,3
axvgqqc99@google.com,125563,2
djlbx887@google.com,2575831,3
lrixyutr38@google.com,127185,2
leka609@google.com,130362,0
qskcuqqq9285@google.com,2657715,1
tzvnjx6555@google.com,133817,2
agojfw788@google.com,2573089,5
ziax3@google.com,1622179,3
tgcikno5430@google.com,1624164,1
ztlvnb@google.com,1955226,1
fxarer3094@google.com,130587,0
dnttgz51@google.com,1236556,3
zqzwi12@google.com,143017,1
pvts577@google.com,2685273,5
hunxzc1890@google.com,2456536,1
bmoyribf4597@google.com,130587,1
hdcharp9@google.com,2706354,4
eklox8025@google.com,2398444,4
yjqshcyg8@google.com,2514616,0
otilhzu6@google.com,130617,2
lulbmrn3802@google.com,2704116,5
hiwz@google.com,2613159,2
fnjffzd734@google.com,126898,0
wnmzmwm572@google.com,925575,4
neqse05@google.com,1732929,1
idfblm21@google.com,1578811,5
uajkva4@google.com,127377,4
fpdx225@google.com,143017,0
zbmwg183@google.com,2579457,4
gltado998@google.com,1817987,0
lxth2860@google.com,130919,3
bupt@google.com,128758,0
ogknkm82@google.com,1985702,5
ixyvzcob584@google.com,2570638,5
uyfssz0@google.com,138703,5
suokx907@google.com,128481,1
gvdir9249@google.com,398373,2
poogb424@google.com,2575831,1
